YEAR_COURSE,PROV_NAME,SBJ_NAME, STUDENT_CNT ,AVG_SCORE,SD_SCORE,MED_SCORE,MOD_SCORE,MIN_SCORE,MAX_SCORE
2567,???????,??????????," 4,171 ",25.67,13.27,23.75,19.00,0.00,100.00
2567,???????,???????????," 4,145 ",34.08,10.91,33.00,34.25,7.50,85.00
2567,????????,???????," 6,027 ",50.62,15.08,51.32,63.14,4.74,91.05
2567,????????,??????????," 6,015 ",31.57,15.01,28.13,25.00,3.13,100.00
2567,????????,??????????," 6,012 ",27.99,16.63,23.75,23.75,0.00,100.00
2567,????????,???????????," 6,017 ",35.23,11.98,33.50,31.50,0.00,95.25
2567,??????,???????," 4,381 ",47.02,15.00,47.74,21.63,6.10,93.14
2567,??????,??????????," 4,301 ",29.17,11.74,28.13,28.13,0.00,100.00
2567,??????,??????????," 4,387 ",25.83,13.67,23.75,19.00,0.00,100.00
2567,??????,???????????," 4,334 ",32.86,10.93,31.50,28.75,5.50,88.50
2567,?????????,???????," 6,740 ",46.81,15.19,47.45,19.27,1.00,93.64
2567,?????????,??????????," 6,736 ",28.71,11.35,28.13,25.00,3.13,100.00
2567,?????????,??????????," 6,717 ",24.57,12.31,23.75,23.75,0.00,100.00
2567,?????????,???????????," 6,730 ",33.01,10.52,31.50,31.50,5.50,87.75
2567,???????,???????," 7,697 ",50.66,15.10,51.81,57.28,0.00,91.41
2567,???????,??????????," 7,698 ",30.86,13.49,28.13,25.00,3.13,100.00
2567,???????,??????????," 7,672 ",26.99,14.96,23.75,19.00,0.00,100.00
2567,???????,???????????," 7,699 ",34.55,11.33,33.50,28.75,5.50,95.25
2567,?????????,???????," 6,086 ",45.58,14.43,45.98,21.65,0.00,87.56
2567,?????????,??????????," 6,069 ",28.42,10.92,28.13,25.00,3.13,100.00
2567,?????????,??????????," 6,070 ",23.73,11.41,23.75,19.00,0.00,100.00
2567,?????????,???????????," 6,070 ",32.21,10.04,31.50,28.75,2.75,93.25
2567,??????????,???????," 5,520 ",49.94,15.25,51.08,47.59,2.75,89.78
2567,??????????,??????????," 5,503 ",29.95,12.11,28.13,28.13,3.13,100.00
2567,??????????,??????????," 5,503 ",26.77,13.60,23.75,19.00,0.00,100.00
2567,??????????,???????????," 5,505 ",34.33,11.15,33.50,28.75,2.75,87.75
2567,??????,???????," 6,080 ",50.98,15.38,51.47,49.71,0.00,90.39
2567,??????,??????????," 6,075 ",32.39,15.39,28.13,28.13,0.00,100.00
2567,??????,??????????," 6,066 ",27.60,16.05,23.75,23.75,0.00,100.00
2567,??????,???????????," 6,073 ",35.35,12.14,34.25,28.75,5.50,94.50
2567,?????????,???????," 3,165 ",51.30,14.28,51.85,46.73,8.08,88.67
2567,?????????,??????????," 3,135 ",30.41,12.64,28.13,31.25,3.13,96.88
2567,?????????,??????????," 3,162 ",25.53,12.12,23.75,19.00,0.00,100.00
2567,?????????,???????????," 3,137 ",34.30,10.49,33.50,31.50,6.00,92.50
2567,???????????,???????, 838 ,52.40,15.39,53.45,47.10,9.85,87.55
2567,???????????,??????????, 838 ,32.12,14.66,28.13,28.13,6.25,96.88
2567,???????????,??????????, 831 ,28.45,16.23,23.75,23.75,0.00,100.00
2567,???????????,???????????, 837 ,36.23,11.58,35.00,29.50,8.25,79.00
2567,????????,???????," 3,052 ",50.49,15.79,51.34,44.71,8.46,90.66
2567,????????,??????????," 3,015 ",30.64,13.11,28.13,25.00,3.13,100.00
2567,????????,??????????," 3,061 ",28.78,17.59,23.75,23.75,0.00,100.00
2567,????????,???????????," 3,029 ",34.87,11.83,33.50,31.50,5.50,96.00
2567,???????????????,???????," 4,235 ",50.93,14.29,51.81,53.29,6.10,87.81
2567,???????????????,??????????," 4,230 ",30.87,13.47,28.13,28.13,3.13,100.00
2567,???????????????,??????????," 4,236 ",26.46,13.29,23.75,19.00,0.00,100.00
2567,???????????????,???????????," 4,231 ",34.68,10.51,34.25,31.50,6.75,87.75
2567,?????????????,???????," 11,300 ",51.78,15.65,52.72,52.93,0.00,94.02
2567,?????????????,??????????," 11,267 ",30.44,13.50,28.13,28.13,3.13,100.00
2567,?????????????,??????????," 11,289 ",28.26,17.19,23.75,19.00,0.00,100.00
2567,?????????????,???????????," 11,260 ",35.70,12.02,34.25,34.25,4.75,95.25
2567,??????,???????," 4,730 ",49.68,15.43,49.95,53.31,7.10,90.14
2567,??????,??????????," 4,697 ",29.43,12.19,28.13,25.00,0.00,100.00
2567,??????,??????????," 4,718 ",25.32,13.20,23.75,19.00,0.00,100.00
2567,??????,???????????," 4,710 ",33.76,10.66,32.75,31.50,5.50,91.25
2567,?????,???????," 2,450 ",49.89,14.88,50.32,49.07,8.85,87.06
2567,?????,??????????," 2,452 ",29.16,12.23,28.13,28.13,3.13,100.00
2567,?????,??????????," 2,442 ",25.59,13.56,23.75,19.00,0.00,100.00
2567,?????,???????????," 2,453 ",33.78,10.72,33.00,28.75,7.50,79.50
2567,??????,???????," 3,274 ",54.63,15.41,56.50,63.76,7.08,93.89
2567,??????,??????????," 3,272 ",37.80,19.64,31.25,28.13,6.25,100.00
2567,??????,??????????," 3,269 ",31.06,19.20,25.00,23.75,0.00,100.00
2567,??????,???????????," 3,273 ",37.15,12.68,36.25,37.00,7.50,92.50
2567,????????????,???????," 9,436 ",50.72,15.09,51.79,16.91,4.72,92.28
2567,????????????,??????????," 9,391 ",30.62,13.52,28.13,28.13,3.13,100.00
2567,????????????,??????????," 9,437 ",26.39,14.50,23.75,19.00,0.00,100.00
2567,????????????,???????????," 9,418 ",34.64,11.57,33.50,31.50,4.75,93.25
2567,?????,???????," 1,751 ",49.55,15.28,49.82,63.26,10.82,89.41
2567,?????,??????????," 1,753 ",29.27,12.35,28.13,25.00,3.13,96.88
2567,?????,??????????," 1,744 ",26.16,14.95,23.75,23.75,0.00,100.00
2567,?????,???????????," 1,753 ",32.91,11.04,31.50,29.50,8.25,87.75
2567,?????,???????," 4,377 ",51.33,14.58,51.82,51.07,7.08,91.53
2567,?????,??????????," 4,375 ",30.26,12.83,28.13,28.13,3.13,96.88
2567,?????,??????????," 4,376 ",26.52,14.06,23.75,19.00,0.00,100.00
2567,?????,???????????," 4,377 ",35.28,11.72,34.25,28.75,6.75,85.00
2567,?????,???????," 13,444 ",50.95,16.00,51.93,44.60,0.00,92.53
2567,?????,??????????," 13,408 ",31.39,14.75,28.13,28.13,0.00,100.00
2567,?????,??????????," 13,419 ",27.94,17.44,23.75,19.00,0.00,100.00
2567,?????,???????????," 13,425 ",35.18,12.26,33.50,28.75,0.00,98.00
2567,????,???????," 3,606 ",47.95,15.20,48.95,45.09,7.08,90.39
2567,????,??????????," 3,546 ",28.46,11.21,28.13,21.88,3.13,100.00
2567,????,??????????," 3,593 ",25.23,13.88,23.75,19.00,0.00,100.00
2567,????,???????????," 3,575 ",33.03,10.69,31.50,31.50,2.00,87.75
2567,????,???????," 6,706 ",51.88,15.39,52.65,64.89,4.72,89.77
2567,????,??????????," 6,704 ",30.34,12.98,28.13,28.13,0.00,100.00
2567,????,??????????," 6,693 ",28.00,16.82,23.75,23.75,0.00,100.00
2567,????,???????????," 6,704 ",35.69,12.34,34.25,31.50,5.50,98.00
2567,??????,???????," 4,898 ",51.15,16.02,52.18,54.06,2.36,91.41
2567,??????,??????????," 4,860 ",29.61,11.83,28.13,28.13,3.13,100.00
2567,??????,??????????," 4,882 ",27.27,15.38,23.75,23.75,0.00,100.00
2567,??????,???????????," 4,872 ",34.58,11.36,33.50,28.75,5.50,86.50
2567,???????,???????," 7,320 ",37.01,15.97,34.98,21.63,0.00,89.78
2567,???????,??????????," 7,148 ",27.20,9.76,25.00,25.00,0.00,96.88
2567,???????,??????????," 7,321 ",22.14,11.30,19.00,19.00,0.00,100.00
2567,???????,???????????," 7,214 ",29.48,9.55,28.75,28.75,4.00,85.00
2567,????,???????," 5,386 ",39.90,15.97,39.73,16.91,0.00,86.05
2567,????,??????????," 5,160 ",27.68,10.09,28.13,25.00,3.13,96.88
2567,????,??????????," 5,374 ",22.49,11.54,19.00,19.00,0.00,100.00
2567,????,???????????," 5,212 ",29.95,9.62,28.75,28.75,2.75,89.75
2567,????????,???????," 7,461 ",37.68,15.88,36.18,16.91,2.36,88.66
2567,????????,??????????," 7,421 ",27.25,9.71,25.00,28.13,3.13,96.88
2567,????????,??????????," 7,421 ",22.34,10.79,19.00,19.00,0.00,100.00
2567,????????,???????????," 7,402 ",29.45,9.36,28.75,28.75,2.75,84.25
